id,key,value,type 
370314946,name,Raghavendra Kalyana Mandapam,regular
370314946,amenity,community_hall,regular
370314946,created_by,Potlatch 0.10f,regular
370317596,name,Alliance Francais,regular
370317596,amenity,theatre,regular
370317596,created_by,Potlatch 0.10f,regular
370317723,name,Noodle House,regular
370317723,amenity,restaurant,regular
370317723,created_by,Potlatch 0.10f,regular
370317774,name,Gee Gee Emerald Towers,regular
370317774,landuse,commercial,regular
370317774,created_by,Potlatch 0.10f,regular
370319221,name,Appolo,regular
370319221,amenity,pharmacy,regular
370319221,created_by,Potlatch 0.10f,regular
370481197,name,"Office, Police Commissioner",regular
370481197,amenity,police,regular
370481197,created_by,Potlatch 0.10f,regular
370495399,name,Juma Masjid,regular
370495399,amenity,place_of_worship,regular
370495399,religion,muslim,regular
370495399,created_by,Potlatch 0.10f,regular
370521473,name,Pillayar Koil,regular
370521473,amenity,place_of_worship,regular
370521473,religion,hindu,regular
370521473,created_by,Potlatch 0.10f,regular
370908513,name,Victoria Technical Institute,regular
370908513,tourism,attraction,regular
370967673,amenity,hospital,regular
370967673,created_by,Potlatch 0.10f,regular
372172992,name,Nandabakkam Police Station,regular
372172992,amenity,police,regular
372338924,created_by,Potlatch 0.10f,regular
375667931,name,HP,regular
375667931,amenity,fuel,regular
375668364,name,Subway,regular
375668364,amenity,restaurant,regular
375668364,created_by,Potlatch 0.10f,regular
375668400,name,Venkateswara Hospital,regular
375668400,amenity,hospital,regular
375668400,created_by,Potlatch 0.10f,regular
375678107,amenity,bank,regular
375678107,wikidata,Q2003789,brand
375678107,name,Indian Bank,regular
375678107,en,Indian Bank,name
375678107,website,http://www.indianbank.in,regular
375678107,wikidata,Q2003789,regular
375678107,wikipedia,en:Indian Bank,regular
375678131,name,ICICI,regular
375678131,amenity,bank,regular
375678131,created_by,Potlatch 0.10f,regular
375678552,name,Capgemini,regular
375678552,landuse,commercial,regular
375678552,created_by,Potlatch 0.10f,regular
375678749,name,Areva,regular
375678749,landuse,commercial,regular
375678749,created_by,Potlatch 0.10f,regular
375678838,name,CPCL,regular
375678838,landuse,commercial,regular
375678838,created_by,Potlatch 0.10f,regular
375679127,city,Chennai,addr
375679127,amenity,bank,regular
375679127,branch,Pbb Anna Salai,regular
375679127,wikidata,Q1340361,brand
375679127,name,State Bank of India,regular
375679127,short_name,SBI,regular
375679127,website,https://www.sbi.co.in,regular
375679127,wikidata,Q1340361,regular
375679127,wikipedia,en:State Bank of India,regular
375679460,name,SBI,regular
375679460,amenity,atm,regular
375679460,created_by,Potlatch 0.10f,regular
375679581,name,SBT,regular
375679581,amenity,atm,regular
375679581,created_by,Potlatch 0.10f,regular
378021346,amenity,fuel,regular
378021346,operator,Indian Oil,regular
378684854,name,More,regular
378684854,shop,supermarket,regular
378684854,landuse,retail,regular
378684857,name,Lemongrass,regular
378684857,amenity,restaurant,regular
378684857,cuisine,chinese,regular
378684860,name,Havana,regular
378684860,amenity,nightclub,regular
378684863,name,Baby's Day Out,regular
378684863,amenity,childcare,regular
378684863,social_facility,day_care,regular
378684866,name,Grains of Paradise,regular
378684866,amenity,restaurant,regular
378684866,cuisine,north_indian,regular
378684871,name,Anokhi,regular
378684871,amenity,cafe,regular
378688532,name,Cream Centre,regular
378688532,amenity,restaurant,regular
378688532,cuisine,north_indian,regular
378688535,name,Amma Naana,regular
378688535,shop,supermarket,regular
378688538,name,HP,regular
378688538,amenity,fuel,regular
378688541,name,Cappucino,regular
378688541,amenity,restaurant,regular
378688543,name,Dublin,regular
378688543,amenity,nightclub,regular
378688546,name,Westminister,regular
378688546,amenity,pub,regular
378688549,name,In Seoul,regular
378688549,amenity,restaurant,regular
378688549,cuisine,korean,regular
378688549,created_by,Potlatch 0.10f,regular
378688552,city,Chennai,addr
378688552,amenity,bank,regular
378688552,branch,Abhiramapuram,regular
378688552,wikidata,Q1340361,brand
378688552,name,State Bank of India,regular
378688552,short_name,SBI,regular
378688552,website,https://www.sbi.co.in,regular
378688552,wikidata,Q1340361,regular
378688552,wikipedia,en:State Bank of India,regular
378688557,name,Nilgiris,regular
378688557,shop,supermarket,regular
378688560,name,Spencers Daily,regular
378688560,shop,supermarket,regular
378688563,name,Hot Breads,regular
378688563,shop,bakery,regular
378688565,name,Woodlands,regular
378688565,highway,bus_stop,regular
378688565,ta,உட்லண்ட்ஸ்,name
378688568,name,Woodlands,regular
378688568,highway,bus_stop,regular
378688568,ta,உட்லண்ட்ஸ்,name
378688571,name,Amethyst,regular
378688571,amenity,cafe,regular
378688574,name,The Crown,regular
378688574,amenity,restaurant,regular
378688577,name,Muffin Tree Shop,regular
378688577,shop,bakery,regular
378688580,name,Rhapsody,regular
378688580,amenity,pub,regular
378688582,name,Paprika,regular
378688582,amenity,restaurant,regular
378688585,name,Aqua,regular
378688585,amenity,restaurant,regular
378688588,name,Lotus,regular
378688588,amenity,restaurant,regular
378688588,cuisine,thai,regular
378688598,name,Pasha,regular
378688598,amenity,nightclub,regular
378688601,name,Leather Bar,regular
378688601,amenity,pub,regular
378688604,name,Parsns Complex,regular
378688604,landuse,commercial,regular
378688607,name,Parsns Manor,regular
378688607,landuse,commercial,regular
378689452,name,Fort St George,regular
378689452,amenity,pub,regular
378689455,name,Eldorado,regular
378689455,landuse,commercial,regular
378691589,name,Institute of Chartered Accountants of India,regular
378691589,office,financial,regular
378691589,landuse,commercial,regular
378691592,name,Riaz Garden,regular
378691592,landuse,commercial,regular
378691595,name,Austria,regular
378691595,amenity,embassy,regular
378691595,country,AT,regular
378691598,name,Hip Asia,regular
378691598,amenity,restaurant,regular
378691598,created_by,Potlatch 0.10f,regular
378692897,name,Appolo,regular
378692897,amenity,pharmacy,regular
378692897,created_by,Potlatch 0.10f,regular
378692901,name,Sugam,regular
378692901,amenity,pharmacy,regular
378692901,created_by,Potlatch 0.10f,regular
378692904,name,Sugam,regular
378692904,amenity,pharmacy,regular
378692904,created_by,Potlatch 0.10f,regular
378692907,amenity,pharmacy,regular
378692907,created_by,Potlatch 0.10f,regular
378692910,amenity,doctors,regular
378692913,amenity,doctors,regular
378693534,name,Akasaka,regular
378693534,amenity,restaurant,regular
378693534,cuisine,japanese,regular
378694078,name,Nokia Seimens,regular
378694078,landuse,commercial,regular
378694083,name,TIDEL Park,regular
378694083,landuse,commercial,regular
378694083,en,"Tidel Park, Taramani",name
378694086,name,ELNET,regular
378694086,landuse,commercial,regular
384486247,highway,bus_stop,regular
384508835,name,Kellys,regular
384508835,is_in,Kilpauk,regular
384508835,place,neighbourhood,regular
384700519,name,Windsor Palace,regular
384700519,landuse,commercial,regular
384700520,name,Bombay Halwa House,regular
384700520,amenity,restaurant,regular
384700521,name,Thaali Corner,regular
384700521,amenity,restaurant,regular
386002497,name,Temple Tower,regular
386002497,landuse,commercial,regular
386002498,name,Nandanam Telephone Exchange,regular
386002498,landuse,commercial,regular
386002500,name,Muthuramalingar Thevar Statue,regular
386002500,tourism,attraction,regular
386002508,name,Khivraj Complex,regular
386002508,landuse,commercial,regular
386002509,name,BHEL,regular
386002509,landuse,commercial,regular
386002510,name,ELCOT,regular
386002510,landuse,commercial,regular
386002511,name,Tamil Nadu Housing Board,regular
386002511,landuse,commercial,regular
386002530,highway,bus_stop,regular
386002530,created_by,Potlatch 0.10f,regular
386002531,highway,bus_stop,regular
386002546,name,Hero Honda,regular
386002546,landuse,commercial,regular
386002547,name,Toyota,regular
386002547,landuse,commercial,regular
386002548,name,Cornucopia,regular
386002548,amenity,restaurant,regular
386002549,name,Dhaba Express,regular
386002549,amenity,restaurant,regular
386002550,name,Russia,regular
386002550,amenity,embassy,regular
386002550,country,RU,regular
386002552,name,Times Group,regular
386002552,landuse,commercial,regular
386002557,name,Lotus Colony,regular
386002557,is_in,Nandanam,regular
386002557,place,neighbourhood,regular
386002558,name,Nandanam Extension,regular
386002558,is_in,Nandanam,regular
386002558,place,neighbourhood,regular
386780832,name,Coffee Central,regular
386780832,amenity,cafe,regular
386780836,name,GRC Recreation Club,regular
386780836,leisure,club,regular
386890399,name,Sathyam Cinema,regular
386890399,amenity,theatre,regular
386890400,name,Saravana Bhavan,regular
386890400,amenity,restaurant,regular
386890401,food,veg,regular
386890401,name,Saravana Bhavan,regular
386890401,amenity,restaurant,regular
386890402,name,AVM Rajeswari Kalyana Mandapam,regular
386890402,amenity,community_hall,regular
386890402,landuse,commercial,regular
386890403,name,Waitrose,regular
386890403,shop,supermarket,regular
386890405,name,ICICI,regular
386890405,amenity,atm,regular
386890405,created_by,Potlatch 0.10f,regular
386890406,name,Parvathi Bhavan,regular
386890406,amenity,restaurant,regular
386890406,created_by,Potlatch 0.10f,regular
386890407,name,VA Tech Wabag,regular
386890407,landuse,commercial,regular
386890409,name,Sankara Hall,regular
386890409,amenity,arts_centre,regular
388125720,name,Anna Nagar Arch,regular
388125720,tourism,attraction,regular
388125877,highway,traffic_signals,regular
389007198,name,Jains Antariksha,regular
389007198,landuse,residential,regular
389008410,name,LOGOS,regular
389008410,landuse,commercial,regular
389012377,name,Dr Ambedkar Statue,regular
389012377,tourism,attraction,regular
389019559,name,Nandanam Arch,regular
389019559,historic,memorial,regular
389021392,amenity,place_of_worship,regular
389021392,religion,hindu,regular
389021544,name,Bajaj Apartments,regular
389021544,landuse,residential,regular
389021567,name,Shobana,regular
389021567,landuse,residential,regular
389515419,amenity,toilets,regular
389516056,amenity,post_box,regular
389516314,name,SIET,regular
389516314,highway,bus_stop,regular
389518725,name,Ganesapuram,regular
389518725,is_in,Alwarpet,regular
389518725,place,neighbourhood,regular
389518725,ta,கணேசபுரம்,name
389520371,name,Janaagraha,regular
389520371,landuse,commercial,regular
389787266,name,Sector 10,regular
389787266,is_in,KK Nagar,regular
389787266,place,locality,regular
389787308,name,Sector 9,regular
389787308,is_in,KK Nagar,regular
389787308,place,locality,regular
389787310,name,Sector 4,regular
389787310,is_in,KK Nagar,regular
389787310,place,locality,regular
389847165,name,Sector 3,regular
389847165,is_in,KK Nagar,regular
389847165,place,locality,regular
389847168,name,Sector 2,regular
389847168,is_in,KK Nagar,regular
389847168,place,locality,regular
389877057,name,Sector 5,regular
389877057,is_in,KK Nagar,regular
389877057,place,locality,regular
389877088,name,Sector 8,regular
389877088,is_in,KK Nagar,regular
389877088,place,locality,regular
389877090,name,Sector 11,regular
389877090,is_in,KK Nagar,regular
389877090,place,locality,regular
389877120,name,Ayyapan Koil,regular
389877120,amenity,place_of_worship,regular
389877120,religion,hindu,regular
389903332,name,Sector 1,regular
389903332,is_in,KK Nagar,regular
389903332,place,locality,regular
389903333,name,Sector 6,regular
389903333,is_in,KK Nagar,regular
389903333,place,locality,regular
389903335,name,Sector 7,regular
389903335,is_in,KK Nagar,regular
389903335,place,locality,regular
389903336,name,Sector 12,regular
389903336,is_in,KK Nagar,regular
